node_idx,account_id,y
34578,1289143406,0
34579,5857519689,0
34580,7934512658,0
34581,4822176936,0
34582,3366270618,0
34583,7954684416,0
34584,9100636262,0
34585,891501278,0
34586,9921689124,0
34587,2254461557,0
34588,6739730877,0
34589,5943821761,0
34590,2843725543,0
34591,1742582135,0
34592,9896462178,0
34593,6805859521,0
34594,3945434379,0
34595,8911984624,0
34596,9623201320,0
34597,7117768223,0
34598,8673266976,0
34599,2043547000,0
34600,4219893628,0
34601,702060387,0
34602,479462521,0
34603,2593347690,0
34604,8268868235,0
34605,4463345667,0
34606,479004257,0
34607,2334608751,0
34608,6173934950,0
34609,9537384892,0
34610,8552239803,0
34611,9410105281,0
34612,6111672362,0
34613,6095832481,0
34614,8629865900,0
34615,9816951521,0
34616,79966808,0
34617,4650373887,0
34618,3360783044,0
34619,3761369772,0
34620,2345558671,0
34621,9110928621,0
34622,6763976831,0
34623,3672155106,0
34624,2567160266,0
34625,7618648729,0
34626,8471072221,0
34627,3065528968,0
34628,9241086255,0
34629,4859721534,0
34630,7420085709,0
34631,97531385,0
34632,6631601915,0
34633,5751279302,0
34634,2488397678,0
34635,3398051354,0
34636,2879154713,0
34637,5112438775,0
34638,7797060501,0
34639,4882367159,0
34640,7500025817,0
34641,7825150600,0
34642,4407302829,0
34643,325634361,0
34644,4875794709,0
34645,7469175487,0
34646,7950951587,0
34647,505636687,0
34648,8410339124,0
34649,624030860,0
34650,4798905127,0
34651,59115409,0
34652,5892662005,0
34653,9391814454,0
34654,9636384417,0
34655,907425485,0
34656,60129452,0
34657,682459853,0
34658,2528971648,0
34659,5804227223,0
34660,9030870596,0
34661,1077264979,0
34662,8536456078,0
34663,6557202008,0
34664,7776404291,0
34665,5098800260,0
34666,8212960079,0
34667,772181031,0
34668,9664819991,0
34669,9641917504,0
34670,4132020643,0
34671,4855718579,0
34672,2163161736,0
34673,2895553970,0
34674,3394471922,0
34675,6111007950,0
34676,1258505054,0
34677,8500541803,0
34678,5557726100,0
34679,6356396490,0
34680,2517212671,0
34681,7137775548,0
34682,8043853859,0
34683,9615681176,0
34684,6433325065,0
34685,8463264531,0
34686,2006079913,0
34687,7456842774,0
34688,4601584789,0
34689,5968535111,0
34690,2758907536,0
34691,670922993,0
34692,3309022883,0
34693,6208160289,0
34694,2367326571,0
34695,5501112622,0
34696,6970509335,0
34697,5169941082,0
34698,6156225958,0
34699,630440228,0
34700,4144048586,0
34701,7212585544,0
34702,4425879237,0
34703,5386503256,0
34704,4059386831,0
34705,1826524864,0
34706,5284355175,0
34707,9921602916,0
34708,726309548,0
34709,9387530683,0
34710,4906013989,0
34711,8812883232,0
34712,5946851867,0
34713,7803500295,0
34714,9806847359,0
34715,7259274547,0
34716,4104791807,0
34717,6928402279,0
34718,3304241049,0
34719,8175816179,0
34720,5005141862,0
34721,3377068158,0
34722,6589800862,0
34723,4661291397,0
34724,9258761216,0
34725,6947188617,0
34726,7681621546,0
34727,7405574879,0
34728,8771376799,0
34729,8283338383,0
34730,4826457109,0
34731,5123818822,0
34732,3952764589,0
34733,2572808199,0
34734,5877523048,0
34735,4091464510,0
34736,2265339071,0
34737,5526508895,0
34738,6223331223,0
34739,9875547008,0
34740,5123343218,0
34741,5639042060,0
34742,679130313,0
34743,1481677505,0
34744,4776555367,0
34745,4016452809,0
34746,8392557612,0
34747,1494016417,0
34748,713098065,0
34749,589807267,0
34750,9704485348,0
34751,6465641065,0
34752,3230460322,0
34753,9347530627,0
34754,3137036097,0
34755,5409294534,0
34756,271009691,0
34757,9496041549,0
34758,6568794892,0
34759,7103468081,0
34760,2746548363,0
34761,5590587384,0
34762,8434312153,0
34763,9712619694,0
34764,438735012,0
34765,7635333994,0
34766,7862735091,0
34767,3121114359,0
34768,9068157291,0
34769,6904099147,0
34770,9939692130,0
34771,2114964001,0
34772,8872957798,0
34773,1423835333,0
34774,6753137767,0
34775,1681551205,0
34776,9092153907,0
34777,8392414032,0
34778,3776739959,0
34779,9510226209,0
34780,8847725858,0
34781,4915341150,0
34782,3513943343,0
34783,9536080903,0
34784,8113353697,0
34785,3480045593,0
34786,19873568,0
34787,5316913979,0
34788,3781310213,0
34789,8318946506,0
34790,6409006120,0
34791,9802844466,0
34792,9626400375,0
34793,5302025247,0
34794,9247878096,0
34795,7166658000,0
34796,7755145341,0
34797,8142206349,0
34798,1012370571,0
34799,7084252300,0
34800,7562195312,0
34801,6121200154,0
34802,4000964192,0
34803,6698018124,0
34804,1812930740,0
34805,9200701436,0
34806,4946119372,0
34807,2794662254,0
34808,6165630553,0
34809,1308597539,0
34810,4247606367,0
34811,5536444677,0
34812,5575176629,0
34813,346310028,0
34814,6579452460,0
34815,2461503742,0
34816,1293033026,0
34817,3504241495,0
34818,2502226950,0
34819,8489486207,0
34820,2497143969,0
34821,8848492446,0
34822,1674557908,0
34823,7901019105,0
34824,3606752652,0
34825,1307045489,0
34826,27606982,0
34827,3931679366,0
34828,624292723,0
34829,8937251939,0
34830,7418638042,0
34831,2422360624,0
34832,7590678619,0
34833,2069880918,0
34834,4463760169,0
34835,5350661936,0
34836,6093090706,0
34837,2265973108,0
34838,4020343009,0
34839,5832869831,0
34840,8041077513,0
34841,2694132834,0
34842,2882207447,0
34843,4555465315,0
34844,3490388012,0
34845,5376155409,0
34846,6795045719,0
34847,91901773,0
34848,5327478895,0
34849,8780858420,0
34850,811067848,0
34851,8240398578,0
34852,4445860590,0
34853,7856399146,0
34854,9940347096,0
34855,7258479171,0
34856,2418758092,0
34857,5814201781,0
34858,1782263940,0
34859,8774176217,0
34860,4938493209,0
34861,9892350219,0
34862,5697443708,0
34863,981043784,0
34864,2183325069,0
34865,7179369225,0
34866,4535539808,0
34867,5281306439,0
34868,6668184678,0
34869,2186969260,0
34870,8220358164,0
34871,9784722893,0
34872,9379682788,0
34873,1235128557,0
34874,8412632451,0
34875,1261941595,0
34876,8767239602,0
34877,7591774670,0
34878,5701203295,0
34879,3741947859,0
34880,4278597550,0
34881,6607964894,0
34882,2019846122,0
34883,5960932232,0
34884,529680567,0
34885,8319863873,0
34886,336299333,0
34887,8257569518,0
34888,9368251527,0
34889,6099008277,0
34890,6481133075,0
34891,7363948895,0
34892,5667479527,0
34893,4463378829,0
34894,4586456712,0
34895,3541916401,0
34896,4970372201,0
34897,3911960239,0
34898,2622522887,0
34899,2702036088,0
34900,8263565361,0
34901,5846429964,0
34902,1582862128,0
34903,1968028691,0
34904,6110892718,0
34905,1117779326,0
34906,7962222429,0
34907,3260441207,0
34908,7569623909,0
34909,7952953069,0
34910,1310525716,0
34911,2295065694,0
34912,4432445049,0
34913,1977915508,0
34914,7157996321,0
34915,4760556582,0
34916,5654325539,0
34917,7330253077,0
34918,1115661070,0
34919,22458077,0
34920,5975154551,0
34921,8995613242,0
34922,4621745523,0
34923,4047126055,0
34924,8670415724,0
34925,7007407097,0
34926,9300766348,0
34927,9628522045,0
34928,4027360452,0
34929,9209278755,0
34930,7238315889,0
34931,7259559681,0
34932,2915800909,0
34933,5953380820,0
34934,4301509156,0
34935,7171617371,0
34936,7431212466,0
34937,327970244,0
34938,6395743858,0
34939,3755144146,0
34940,8108808460,0
34941,1403275427,0
34942,3883907165,0
34943,4692900597,0
34944,8380525311,0
34945,127345397,0
34946,6084644768,0
34947,2490914686,0
34948,1665257816,0
34949,1618953913,0
34950,7135918756,0
34951,4582369661,0
34952,7530210561,0
34953,2804362613,0
34954,9357691329,0
34955,3025548837,0
34956,7849951172,0
34957,9566776418,0
34958,905873249,0
34959,5959325606,0
34960,6065469433,0
34961,7056394811,0
34962,9507537089,0
34963,9254992785,0
34964,6405814883,0
34965,7279697968,0
34966,2612301520,0
34967,8250857551,0
34968,3073560086,0
34969,6447874234,0
34970,358355130,0
34971,3340500297,0
34972,9351462,0
34973,8099277509,0
34974,9314291328,0
34975,679769191,0
34976,3097513680,0
34977,2101103369,0
34978,2369116599,0
34979,7364258483,0
34980,5760200780,0
34981,310470445,0
34982,6823353198,0
34983,8779080126,0
34984,9604907955,0
34985,409431515,0
34986,9652260100,0
34987,4477381626,0
34988,9740178681,0
34989,1079966589,0
34990,6585837726,0
34991,3159886309,0
34992,2499763803,0
34993,6853353920,0
34994,367406203,0
34995,4512711928,0
34996,8278462007,0
34997,9989099390,0
34998,7057837039,0
34999,9785334719,0
35000,4743635567,0
35001,8942920593,0
35002,5394551236,0
35003,19376752,0
35004,7573697383,0
35005,9678637220,0
35006,5736459290,0
35007,549722558,0
35008,7551204703,0
35009,7499004171,0
35010,8912330290,0
35011,8941318935,0
35012,1597604116,0
35013,7236724186,0
35014,804501171,0
35015,7640452140,0
35016,1596270876,0
35017,6460867701,0
35018,51252312,0
35019,6806526262,0
35020,2114312257,0
35021,7012682568,0
35022,6273944316,0
35023,9862367581,0
35024,9131890017,0
35025,4958167328,0
35026,1020829581,0
35027,4379144095,0
35028,9728179982,0
35029,9440255106,0
35030,7934188182,0
35031,1199927813,0
35032,169388348,0
35033,9282912871,0
35034,2506094239,0
35035,4204341128,0
35036,1804781567,0
35037,4988627561,0
35038,6770825970,0
35039,6413773401,0
35040,1109077238,0
35041,9278372110,0
35042,1013426352,0
35043,7505734601,0
35044,7318867472,0
35045,6386775972,0
35046,6730149458,0
35047,6687279106,0
35048,2226016001,0
35049,5070311487,0
35050,8199701743,0
35051,6903534500,0
35052,5198888757,0
35053,9129251003,0
35054,5219335403,0
35055,1985229955,0
35056,1226187681,0
35057,5480834279,0
35058,6133212679,0
35059,8066607817,0
35060,881854110,0
35061,2983223972,0
35062,6977612597,0
35063,4149166927,0
35064,3502482249,0
35065,5442705794,0
35066,1569954043,0
35067,4826004782,0
35068,9853245498,0
35069,4735650403,0
35070,7202687336,0
35071,6024353126,0
35072,7022247203,0
35073,5340068799,0
35074,8346692305,0
35075,6418841298,0
35076,376724495,0
35077,5558493922,0
35078,3300785782,0
35079,2150241333,0
35080,7570914310,0
35081,9065622537,0
35082,2454273905,0
35083,6827825662,0
35084,7804284867,0
35085,2537003174,0
35086,738836388,0
35087,9683603438,0
35088,1211672123,0
35089,2859134860,0
35090,9431344525,0
35091,8825489881,0
35092,6819357730,0
35093,9190191041,0
35094,4166859272,0
35095,9952797010,0
35096,9783392430,0
35097,3758598483,0
35098,6825989595,0
35099,9793376880,0
35100,8682819378,0
35101,6801375890,0
35102,5246195512,0
35103,3848942527,0
35104,3093363438,0
35105,3241435607,0
35106,6329169345,0
35107,4582205977,0
35108,95169716,0
35109,7135436970,0
35110,6468527802,0
35111,8146620166,0
35112,4370073444,0
35113,6684218753,0
35114,6706974321,0
35115,1423836627,0
35116,3445370375,0
35117,5688095628,0
35118,7132194725,0
35119,8105362615,0
35120,6991705736,0
35121,220093749,0
35122,5055847696,0
35123,5795541616,1
35124,5011209868,0
35125,4548729444,0
35126,7804407425,0
35127,8142446589,0
35128,1921538611,0
35129,6334007878,0
35130,1347501063,0
35131,8986408559,0
35132,634218640,0
35133,4513349716,0
35134,9371498931,0
35135,2911366767,0
35136,3511419065,0
35137,6814329496,0
35138,4728184956,0
35139,2272186754,0
35140,8276256641,0
35141,6353633624,0
35142,7932549580,0
35143,9719299491,0
35144,7413728365,0
35145,2440247847,0
35146,3951271786,0
35147,5768052396,0
35148,718359932,0
35149,3589935275,0
35150,6354591226,0
35151,1104347648,0
35152,7165160557,0
35153,4778795010,0
35154,544228479,0
35155,6403740149,0
35156,849146778,0
35157,975091606,0
35158,7476880462,0
35159,6767758056,0
35160,7036354738,0
35161,6642811380,0
35162,6160242250,0
35163,8100463735,0
35164,9209495535,0
35165,833367454,0
35166,1048644628,0
35167,9060422561,0
35168,1634116122,0
35169,2046758131,0
35170,810960964,0
35171,4440151478,0
35172,885033021,0
35173,554241458,0
35174,6133650301,0
35175,2770943976,0
35176,2260949559,0
35177,8268265745,0
35178,8154979886,0
35179,7864344762,0
35180,4782781120,0
35181,3553120499,0
35182,7264017833,0
35183,5857058254,0
35184,9480707648,0
35185,7023174269,0
35186,2584489906,0
35187,481997452,0
35188,1061766319,0
35189,292013127,0
35190,5852521522,0
35191,7841445194,0
35192,594575371,0
35193,7111746846,0
35194,7035804012,0
35195,2338234397,0
35196,5928873058,0
35197,2477907704,0
35198,5504965007,0
35199,81808849,0
35200,6235041309,0
35201,9051672201,0
35202,6176468048,0
35203,5305679073,0
35204,627082172,0
35205,8254950723,0
35206,1385077806,0
35207,9301628280,0
35208,5125519138,0
35209,8328138258,0
35210,7823550476,0
35211,6403743680,0
35212,9997910951,0
35213,837484484,0
35214,7920566837,0
35215,6316031950,0
35216,321711299,0
35217,5362211781,0
35218,8475356928,0
35219,736630600,0
35220,8850387235,0
35221,3221983588,0
35222,7925721865,0
35223,2335699104,0
35224,4828755579,0
35225,8471106134,0
35226,9589767963,0
35227,6314415920,0
35228,8436694824,0
35229,6279685475,0
35230,7824668421,0
35231,6570273444,0
35232,8418730642,0
35233,7746846696,0
35234,9482371354,0
35235,2646075593,0
35236,4748837544,0
35237,173306848,0
35238,4311673305,0
35239,572551327,0
35240,2126229369,0
35241,1657098526,0
35242,3541601251,0
35243,9831887472,0
35244,7188061321,0
35245,8139004344,0
35246,9562425048,0
35247,3065755250,0
35248,3170945369,0
35249,7499028952,0
35250,2165663656,0
35251,2492624364,0
35252,2017463115,0
35253,4162246945,0
35254,3918385381,0
35255,3614809535,0
35256,6246474651,0
35257,2638362102,0
35258,368918928,0
35259,2583568032,0
35260,6922655579,0
35261,1247833996,0
35262,1555190131,0
35263,1692198287,0
35264,9667888428,0
35265,6765377046,1
35266,8991628477,0
35267,5152370034,0
35268,566632244,0
35269,9142095021,0
35270,5516769680,0
35271,8970743489,0
35272,6882317876,0
35273,2213192763,0
35274,2237723054,0
35275,6119010452,0
35276,9038403385,0
35277,9481843652,0
35278,3980666769,0
35279,8086769024,0
35280,8087311266,0
35281,6915047504,0
35282,1541624470,0
35283,4325840388,0
35284,6699660982,0
35285,5449304408,0
35286,5511640143,0
35287,236395212,0
35288,4874442182,0
35289,7097545064,0
35290,3619943672,0
35291,2935420735,0
35292,6406150391,0
35293,9777593536,0
35294,9516252930,0
35295,1968123742,0
35296,2108596270,0
35297,1518281622,0
35298,9840193876,0
35299,8716137976,0
35300,1032295978,0
35301,8545675247,0
35302,1689180339,0
35303,397611927,0
35304,2806625410,0
35305,6701123651,0
35306,101990517,0
35307,5601336752,0
35308,6479817633,0
35309,3541411607,0
35310,5036286509,0
35311,4499012716,0
35312,2544737187,0
35313,3880759751,0
35314,2135628139,0
35315,4035147493,0
35316,1568576911,0
35317,5931080390,0
35318,6569649357,0
35319,2758505205,0
35320,6748310280,0
35321,2462474,0
35322,8934550783,0
35323,9042403258,0
35324,4270476626,0
35325,8576272219,0
35326,1342042957,0
35327,1027924786,0
35328,3244193182,0
35329,7359230783,0
35330,39255905,0
35331,2798740400,0
35332,3482947947,0
35333,582103254,0
35334,4310335576,0
35335,8111211977,0
35336,4519544718,0
35337,9225217068,0
35338,9026067049,0
35339,5882373844,0
35340,6214212461,0
35341,5583218844,0
35342,2917168108,0
35343,7646964800,0
35344,3789968992,0
35345,1243794648,0
35346,3331464724,0
35347,7402073808,0
35348,6756134592,0
35349,8142292381,0
35350,5440174680,0
35351,8584535165,0
35352,2659932648,0
35353,3219823565,0
35354,3600931570,0
35355,481558979,0
35356,7571626154,0
35357,8386202710,0
35358,6548812303,0
35359,5763263698,0
35360,9388484510,0
35361,3580159971,0
35362,3991419900,0
35363,5203529136,0
35364,4820906291,0
35365,1049515906,0
35366,56558145,0
35367,1692030435,0
35368,5970207861,0
35369,6143328128,0
35370,9029474418,0
35371,1195254018,0
35372,1807570429,0
35373,169803090,0
35374,1637576269,0
35375,9138741146,0
35376,3795278740,0
35377,2405113904,0
35378,7626050518,0
35379,4631158537,0
35380,5201907140,0
35381,4301054344,0
35382,3050286282,0
35383,8431632351,0
35384,8936211844,0
35385,5734377824,0
35386,2132488438,0
35387,7600827371,0
35388,2389538801,0
35389,116329491,0
35390,6637876734,0
35391,8986549438,0
35392,5818680641,0
35393,1799272355,0
35394,4342587911,0
35395,3105141904,0
35396,3006590070,0
35397,2096789815,0
35398,3691766094,0
35399,1343716981,0
35400,3472077705,0
35401,4597809462,0
35402,9416452220,0
35403,1528394422,0
35404,9861960292,0
35405,8970676307,0
35406,102474090,0
35407,276556429,0
35408,7272590974,0
35409,972396274,0
35410,6772848629,0
35411,9975297320,0
35412,9578475229,0
35413,7411118474,0
35414,8690042029,0
35415,6386318592,0
35416,9001565158,0
35417,2415449826,0
35418,9576932271,0
35419,2563394476,0
35420,2360972179,0
35421,9372097097,0
35422,6599068125,0
35423,7180547616,0
35424,4006452604,0
35425,8139850999,0
35426,8938502971,0
35427,5221400138,0
35428,8363694247,0
35429,3436901796,0
35430,85915438,0
35431,2531001215,0
35432,7279809368,0
35433,9209902731,0
35434,5568074294,0
35435,8433206496,0
35436,9753631216,0
35437,6170243792,0
35438,8772304184,0
35439,260738603,0
35440,8442694999,0
35441,3505220435,0
35442,4221999295,0
35443,941142374,0
35444,3692521708,0
35445,354296803,0
35446,2925664826,0
35447,896801220,0
35448,3055405622,0
35449,4797755054,0
35450,1033191945,0
35451,1276854029,0
35452,2214157994,0
35453,3709439509,0
35454,6836400012,0
35455,4569146419,0
35456,2707877070,0
35457,7853392564,0
35458,9884871153,0
35459,786599277,0
35460,4377517712,0
35461,3458690656,0
35462,7389857341,0
35463,2332327233,0
35464,955044715,0
35465,3182935059,0
35466,4730538358,0
35467,1365812669,0
35468,9327662038,0
35469,8509088207,0
35470,4458113302,0
35471,6517219313,0
35472,4639203572,0
35473,4021286329,0
35474,2498109503,0
35475,9805057627,0
35476,6884508468,0
35477,302422301,0
35478,7916450110,0
35479,6157452582,0
35480,7208334533,0
35481,3711002487,0
35482,7487469808,0
35483,7384526439,0
35484,851498781,0
35485,6999156479,0
35486,3783676633,0
35487,5342193912,0
35488,4573953496,0
35489,4649443383,0
35490,4613920700,0
35491,7877646957,0
35492,8066840556,0
35493,7527251400,0
35494,3849545608,0
35495,5598204760,0
35496,7728377019,0
35497,7864256019,0
35498,2797335899,0
35499,6159186414,0
35500,179185026,0
35501,5057254991,0
35502,3185982148,0
35503,4057874964,0
35504,570303335,0
35505,3619433350,0
35506,7245626495,0
35507,464342049,0
35508,85609283,0
35509,7840496943,0
35510,7643410564,0
35511,7143471142,0
35512,3337935484,0
35513,9115658720,0
35514,8572897904,0
35515,3195954482,0
35516,286328828,0
35517,9118575227,0
35518,489120545,0
35519,5450352549,0
35520,8025047273,0
35521,2144528651,0
35522,8249559322,0
35523,6261323928,0
35524,6374182671,0
35525,3949369869,0
35526,5973009314,0
35527,3009866594,0
35528,211372623,0
35529,6840193494,0
35530,8656735495,0
35531,7368731929,0
35532,2262870450,0
35533,3697067255,0
35534,8109166747,0
35535,2122759581,0
35536,8840339856,0
35537,4651115418,0
35538,8898951319,0
35539,7998970499,0
35540,1275317030,0
35541,2762997004,0
35542,2185549941,0
35543,5020950320,0
35544,4180857598,0
35545,6568779843,0
35546,5692049884,0
35547,8156629614,0
35548,5398717737,0
35549,2479367098,0
35550,5396820852,0
35551,5709212114,0
35552,6985214749,0
35553,6593471726,0
35554,3846946735,0
35555,9119775667,0
35556,2625983725,0
35557,5021107280,0
35558,4157595461,0
35559,214316334,0
35560,7278807088,0
35561,4097425791,0
35562,5869101967,0
35563,3174086471,0
35564,1925061764,0
35565,1701299900,0
35566,2134477248,0
35567,9049511077,0
35568,7721592801,0
35569,4180943731,0
35570,608192143,0
35571,9113037137,0
35572,2216607341,0
35573,642491773,0
35574,6972534988,0
35575,9153380446,0
35576,9476088734,0
35577,2401020662,0
35578,1378249455,0
35579,8036910864,0
35580,4373616430,0
35581,7164688779,0
35582,8802684743,0
35583,8636223186,0
35584,2791707358,0
35585,9444796156,0
35586,5241493215,0
35587,720758411,0
35588,7491630618,0
35589,8562228851,0
35590,9274438154,0
35591,8195088297,0
35592,5161553587,0
35593,5022470194,0
35594,3584697105,0
35595,656179058,0
35596,8632068254,0
35597,2739405186,0
35598,1974910255,0
35599,4665563371,0
35600,9739808999,0
35601,2442296060,0
35602,4411273684,0
35603,3745240683,0
35604,9499319759,0
35605,3294036819,0
35606,9420167352,0
35607,4698234468,0
35608,2244960375,0
35609,5629385260,0
35610,6165576586,0
35611,8326629557,0
35612,3091598957,0
35613,1293782166,0
35614,3284784822,0
35615,339108300,0
35616,8150304338,0
35617,7656735458,0
35618,1874428651,0
35619,9773235747,0
35620,6457490146,0
35621,289470808,0
35622,3640079927,0
35623,4960372358,0
35624,1066850892,0
35625,8836701826,0
35626,8534602077,0
35627,2221959318,0
35628,4953216456,0
35629,1040884799,0
35630,8379035988,0
35631,8736648751,0
35632,2766513361,0
35633,5822665116,0
35634,8082926509,0
35635,3334886987,0
35636,2546803613,0
35637,5330106648,0
35638,4674323198,0
35639,3308234131,0
35640,3646682811,0
35641,9764030424,0
35642,6642590081,0
35643,4376924467,0
35644,792463495,0
35645,8145951731,0
35646,7918522598,0
35647,1997588689,0
35648,3879793430,0
35649,2049669604,0
35650,6958285103,0
35651,1579778135,0
35652,5408684970,0
35653,4710260291,0
35654,3628823656,0
35655,4447234342,0
35656,4664772581,0
35657,9601140385,0
35658,5844567476,0
35659,4940640194,0
35660,3439594175,0
35661,6009172429,0
35662,147501780,0
35663,21180526,0
35664,7487532085,0
35665,9525562936,0
35666,6854418554,0
35667,7509636799,0
35668,7051309075,0
35669,6577794110,0
35670,2199998337,0
35671,8239136530,0
35672,4101863316,0
35673,6460659802,0
35674,4937595184,0
35675,6765639923,0
35676,1910695588,0
35677,112247973,0
35678,3881363008,0
35679,3616517268,0
35680,9218777181,0
35681,7868409974,0
35682,514608636,0
35683,2084824498,0
35684,7834243442,0
35685,9571540083,0
35686,4729840760,0
35687,4908565664,0
35688,7398885952,0
35689,4072429767,0
35690,4567787678,0
35691,6798773486,0
35692,7702982784,0
35693,7084152809,0
35694,1030676446,0
35695,8470149411,0
35696,7737946034,0
35697,8759623901,0
35698,1246466352,0
35699,3360252239,0
35700,1511440470,0
35701,7108683404,0
35702,9201756481,0
35703,38578336,0
35704,9090387939,0
35705,3427291207,0
35706,8187170319,0
35707,5574396586,0
35708,4316423872,0
35709,8052801346,0
35710,9834352041,0
35711,1888067161,0
35712,2910946640,0
35713,6802585566,0
35714,315349889,0
35715,7130108910,0
35716,9627420056,0
35717,7308748957,1
35718,915290807,0
35719,4903268301,0
35720,7306873314,0
35721,4718929065,0
35722,5496976860,0
35723,2168088861,0
35724,4178385289,0
35725,3926211018,0
35726,918178079,0
35727,2674992774,0
35728,5549381979,0
35729,1696655051,0
35730,1420081821,0
35731,4709208947,0
35732,6553487015,0
35733,8309544882,0
35734,5129476466,0
35735,7889800242,0
35736,6796513462,0
35737,101996747,0
35738,2570445043,0
35739,7082049882,0
35740,698489492,0
35741,4182571887,0
35742,9326117807,0
35743,8765632839,0
35744,9831420114,0
35745,9575329841,0
35746,2091049333,0
35747,7403675150,0
35748,5105718763,0
35749,3534603176,0
35750,4788148990,0
35751,5286661181,0
35752,978287964,0
35753,6680550076,0
35754,3614681224,0
35755,6507452964,0
35756,1605746482,0
35757,9807868818,0
35758,9776302657,0
35759,904181499,0
35760,6694382120,0
35761,2394203377,0
35762,8406586050,0
35763,7332973476,0
35764,9138665285,0
35765,407290317,0
35766,8203966914,0
35767,2599015195,0
35768,4640955522,0
35769,6190208892,0
35770,1748188969,0
35771,6138750362,0
35772,3410515038,0
35773,3601742445,0
35774,5341008723,0
35775,1573312553,0
35776,1108734388,0
35777,412841141,0
35778,7971413883,0
35779,8616866078,0
35780,7230400449,0
35781,6190534384,0
35782,8578054885,0
35783,3532445173,0
35784,4635887891,0
35785,3094648508,0
35786,189481295,0
35787,7961549830,0
35788,178583791,0
35789,861663321,0
35790,4040160543,0
35791,5553522252,0
35792,685933721,0
35793,1372479867,0
35794,3147627687,0
35795,6928911297,0
35796,7323633654,0
35797,9352804503,0
35798,1462342830,0
35799,6869998894,0
35800,9998651657,0
35801,9893251984,0
35802,4694034409,0
35803,5525280174,0
35804,9634820406,0
35805,4497187364,0
35806,5479214214,0
35807,6587649739,0
35808,769432786,0
35809,4198047786,0
35810,7601246057,0
35811,3989387352,0
35812,6917148901,0
35813,2210591793,0
35814,2823241553,0
35815,739186272,0
35816,775913522,0
35817,8532539837,0
35818,6518159907,0
35819,2040906068,0
35820,8918826595,0
35821,6969094031,0
35822,4062464336,0
35823,1921626865,0
35824,8433994992,0
35825,5278383549,0
35826,7403404497,0
35827,3094983023,0
35828,9363222959,0
35829,8102226375,0
35830,9139584143,0
35831,1053816726,0
35832,9450785048,0
35833,8675854348,0
35834,9987479164,0
35835,6441294949,0
35836,5286213996,0
35837,4790068738,0
35838,6595285580,0
35839,9927430087,0
35840,9328868533,0
35841,9784290416,0
35842,5907574331,0
35843,4415401960,0
35844,939371284,0
35845,1367960576,0
35846,1574834078,0
35847,4622895115,0
35848,3327671054,0
35849,4279100893,0
35850,4588471806,0
35851,1770895303,0
35852,9262436552,0
35853,3560118263,0
35854,5453550765,0
35855,3128860282,0
35856,4856999356,0
35857,4785197686,0
35858,6009259052,0
35859,744052482,0
35860,1551530413,0
35861,6443182902,0
35862,9577925802,0
35863,3631464826,0
35864,1975304489,0
35865,3043505380,0
35866,6237054767,0
35867,9223673069,0
35868,870774274,0
35869,2871312908,0
35870,4596694685,0
35871,8312029119,0
35872,1333192358,0
35873,9223865901,0
35874,7731807643,0
35875,9389217863,0
35876,2352402955,0
35877,492071412,0
35878,786704318,0
35879,9459705585,0
35880,3424345453,0
35881,3585075314,0
35882,5718331090,0
35883,637964726,0
35884,1101886581,0
35885,3250768569,0
35886,8903215485,0
35887,5189256178,0
35888,8337402433,0
35889,1476885353,0
35890,1411709983,0
35891,9262381845,0
35892,1648633729,0
35893,4649545910,0
35894,6953772410,0
35895,1798141400,0
35896,2933406501,0
35897,801381584,0
35898,8639803972,0
35899,2171168955,0
35900,2114757735,0
35901,6055022770,0
35902,5028188653,0
35903,4513196818,0
35904,1953492536,0
35905,6662565665,0
35906,2681609662,0
35907,259464479,0
35908,9300339499,0
35909,2724169882,0
35910,4616636544,0
35911,3292620970,0
35912,1536940484,0
35913,7021344713,0
35914,2094030776,0
35915,4517845168,0
35916,9051646032,0
35917,51568374,0
35918,3344899753,0
35919,8477152549,0
35920,9712687072,0
35921,3024656111,0
35922,8411569286,0
35923,9383064911,0
35924,5805483278,0
35925,3441018756,0
35926,4638677256,0
35927,4829933607,0
35928,9461666807,0
35929,4874109157,0
35930,5169870239,0
35931,2048470462,0
35932,8376256203,0
35933,5254812913,0
35934,8373559592,0
35935,8569865663,0
35936,2991235690,0
35937,4411677013,0
35938,1911746512,0
35939,3429815989,0
35940,8491094254,0
35941,4015906272,0
35942,9151207325,0
35943,544564064,0
35944,6317890938,0
35945,95326734,0
35946,2852490212,0
35947,4264806366,0
35948,3839113124,0
35949,8480810878,0
35950,5971751243,0
35951,9074811574,0
35952,2258093043,0
35953,1924978868,0
35954,1249380234,0
35955,4304409594,0
35956,1588965483,0
35957,1376304271,0
35958,4527888707,0
35959,820285916,0
35960,8153619265,0
35961,1884955797,0
35962,3135860060,0
35963,807914254,0
35964,8242256009,0
35965,9712836469,0
35966,8531742503,0
35967,1799527151,0
35968,814248674,0
35969,6899963250,0
35970,5237653643,0
35971,6325392027,0
35972,5706008145,0
35973,4378609087,0
35974,67603062,0
35975,5542744601,0
35976,3789429186,0
35977,1100699309,0
35978,2914384254,0
35979,1311588590,0
35980,7011081431,0
35981,9773017496,0
35982,6732720311,0
35983,8002116038,0
35984,7146822509,0
35985,9202083933,0
35986,610737265,0
35987,9153217249,0
35988,5435907374,0
35989,4634232831,0
35990,7006347867,0
